"id","descuento","total","propina_total","propina","modo_pago","fecha_hora_venta"
af8ba15e-e30f-41df-9be7-13e511259a2f,0.00,55.00,55.00,0.00,TARJETA_CREDITO,"2023-01-13 18:31:58"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,489.00,489.00,147.00,TARJETA_DEBITO,"2023-01-13 18:33:46"
cfa45867-feee-4b42-951b-1376f839621f,19.95,379.05,379.05,0.00,TARJETA_DEBITO,"2023-01-13 18:36:07"
f29a8e33-f61e-48c7-9787-730b186a6b8d,0.00,669.00,669.00,50.00,TARJETA_DEBITO,"2023-01-13 18:37:32"
"4977c146-ba72-4850-acf7-6edb48d61777",11.30,214.70,214.70,0.00,TARJETA_DEBITO,"2023-01-13 18:38:14"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,135.00,135.00,20.00,TRANSFERENCIA,"2023-01-13 18:39:28"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,200.00,200.00,0.00,EFECTIVO,"2023-01-13 18:40:09"
"591b4c2a-db99-4135-9be8-c1da79a40f35",0.00,230.00,230.00,0.00,EFECTIVO,"2023-01-13 18:40:39"
c45269bf-b2b3-4b58-a271-13e3e3e4d753,0.00,1153.00,1153.00,0.00,TRANSFERENCIA,"2023-01-13 18:57:50"
"4f5c493c-b699-49c0-8cdc-4bd0ef474525",0.00,470.00,470.00,0.00,EFECTIVO,"2023-01-13 19:00:11"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,290.00,290.00,0.00,EFECTIVO,"2023-01-13 19:06:51"
f9337b84-6d03-401f-8eeb-540fd865db06,0.00,430.00,430.00,0.00,EFECTIVO,"2023-01-14 11:08:43"
"7c1facba-aa56-4a20-a21d-fc53103f30ab",0.00,1838.00,1838.00,300.00,TARJETA_DEBITO,"2023-01-14 12:59:28"
"8bd44560-51d2-43ea-ae0e-fa1878f8d395",21.45,407.55,407.55,0.00,TARJETA_DEBITO,"2023-01-14 13:00:25"
f7fb90bd-3984-4f25-b1c7-e0226097b17d,3.10,151.90,151.90,0.00,EFECTIVO,"2023-01-14 13:11:29"
"325261b6-7543-48cc-9e41-239a769649e6",0.00,700.00,700.00,70.00,TARJETA_DEBITO,"2023-01-14 13:16:59"
ba51c285-0e36-4bf3-b613-4a447293754a,0.00,380.00,380.00,0.00,TARJETA_CREDITO,"2023-01-14 13:26:35"
e448a3f1-3acb-4771-a83a-40bb6d575cba,0.00,190.00,190.00,0.00,TARJETA_CREDITO,"2023-01-14 13:27:13"
"2519bba0-5689-41aa-9c37-1859e8dd0408",20.50,389.50,389.50,0.00,TARJETA_DEBITO,"2023-01-14 14:01:42"
c4010a2f-e708-4d15-8449-d684461e7b7c,0.00,335.00,335.00,0.00,TARJETA_CREDITO,"2023-01-14 14:02:59"
"8d3f15ea-58d4-40c7-ae07-c8d00f3c2213",90.90,818.10,818.10,100.00,TARJETA_CREDITO,"2023-01-14 14:17:33"
e448a3f1-3acb-4771-a83a-40bb6d575cba,24.45,464.55,464.55,0.00,EFECTIVO,"2023-01-14 14:24:00"
"59386167-990c-43d1-bd67-f33435c2e08e",0.00,950.00,950.00,0.00,EFECTIVO,"2023-01-14 16:47:42"
ee5cbe98-7219-46b4-adb7-d1c6cf354ecd,0.00,210.00,210.00,0.00,TARJETA_DEBITO,"2023-01-14 16:59:19"
d902a8fc-7d8d-46b8-95de-5b0ee1389aa2,0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-01-14 17:00:10"
"15eb9b8d-d07b-4059-aa67-b1919eff5e03",27.00,513.00,513.00,50.00,TARJETA_DEBITO,"2023-01-14 18:11:40"
"8fbf14ab-4869-43ba-8384-352a5211f8b3",0.00,620.00,620.00,0.00,TARJETA_DEBITO,"2023-01-14 18:13:08"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,390.00,390.00,0.00,EFECTIVO,"2023-01-14 18:30:27"
"9a394f00-f563-46e6-82c6-95e405822104",0.00,520.00,520.00,10.00,TARJETA_DEBITO,"2023-01-14 18:34:56"
d855a010-9283-4b19-bbed-f57a6fadbd4f,0.00,329.00,329.00,0.00,TARJETA_DEBITO,"2023-01-14 18:35:57"
"8827448b-3e34-44cf-b9b2-b0f70b5d6195",0.00,489.00,489.00,0.00,EFECTIVO,"2023-01-14 18:36:46"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,760.00,760.00,76.00,TARJETA_DEBITO,"2023-01-14 18:38:13"
"143e8966-8d00-404e-9804-e181e732e30c",0.00,380.00,380.00,38.00,TARJETA_CREDITO,"2023-01-14 18:39:05"
c667d4a1-f078-4e6b-8347-5f2885931694,0.00,110.00,110.00,0.00,EFECTIVO,"2023-01-14 18:40:55"
"6053d38d-98b9-4e47-bd3a-e88eddaea865",0.00,240.00,240.00,0.00,EFECTIVO,"2023-01-14 18:55:58"
"11f0b945-a58a-4ce2-ac6c-583a31a801cc",0.00,400.00,400.00,0.00,EFECTIVO,"2023-01-14 19:06:46"
"085c5a58-6a53-4da6-b0e4-9ab16cd4a4bc",0.00,659.00,659.00,0.00,EFECTIVO,"2023-01-14 19:07:55"
"717952d8-9577-49b4-9324-6f5fd0b49b83",0.00,290.00,290.00,0.00,EFECTIVO,"2023-01-14 19:15:04"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,190.00,190.00,0.00,EFECTIVO,"2023-01-14 19:16:02"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,679.00,679.00,0.00,EFECTIVO,"2023-01-17 13:12:10"
"9a03268c-71a9-4b7a-a7dd-f5b24da012bf",0.00,819.00,819.00,60.00,TARJETA_DEBITO,"2023-01-17 13:45:32"
"010d646d-6b8c-4564-b5f2-0c26dbda5754",0.00,370.00,370.00,30.00,TARJETA_CREDITO,"2023-01-17 13:48:00"
f3cbf121-d9f7-4d93-8cc2-ff2db1a85f88,29.95,569.05,569.05,44.00,TARJETA_CREDITO,"2023-01-17 13:50:01"
f3cbf121-d9f7-4d93-8cc2-ff2db1a85f88,0.00,290.00,290.00,42.00,TARJETA_CREDITO,"2023-01-17 14:05:35"
fd5365aa-d028-417c-a7a0-2d48b256a6b9,11.50,218.50,218.50,0.00,TARJETA_CREDITO,"2023-01-17 14:08:01"
"8c8e34a7-cfd8-4b0e-943c-cad73946962a",0.00,480.00,480.00,0.00,EFECTIVO,"2023-01-17 14:08:40"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,150.00,150.00,0.00,EFECTIVO,"2023-01-17 14:09:08"
ab06519f-cfc6-492a-a38c-ed76ca09f7ed,0.00,50.00,50.00,0.00,TARJETA_DEBITO,"2023-01-17 16:23:51"
"5fed77e2-190f-4445-bd28-81b9f713c38b",31.45,597.55,597.55,0.00,TARJETA_DEBITO,"2023-01-17 17:26:55"
"161567bf-fc65-4282-88e5-a07c787a3b68",29.50,560.50,560.50,85.00,TARJETA_CREDITO,"2023-01-17 17:34:30"
"6fe2e493-0532-4704-ab82-3f0d1378172e",0.00,590.00,590.00,0.00,TARJETA_DEBITO,"2023-01-17 18:07:27"
"4f0acecb-0a7d-4d6e-9ae1-3b1a305851e1",12.00,228.00,228.00,22.00,TARJETA_DEBITO,"2023-01-17 18:09:04"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,459.00,459.00,0.00,EFECTIVO,"2023-01-17 18:43:13"
c29f2e66-4594-4d51-bd9f-e39004dd0a7e,0.00,599.00,599.00,60.00,TARJETA_DEBITO,"2023-01-17 19:02:05"
ff9f017c-3739-46ca-95a9-352e155600be,0.00,469.00,469.00,0.00,EFECTIVO,"2023-01-17 19:04:25"
"19f21f8e-4d90-43ce-9dd4-e36cb611323d",50.50,959.50,959.50,0.00,EFECTIVO,"2023-01-17 19:26:40"
"0733b458-49bd-4ef8-9298-55f119088c4d",0.00,799.00,799.00,0.00,TARJETA_CREDITO,"2023-01-18 10:51:11"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,880.00,880.00,0.00,TARJETA_DEBITO,"2023-01-18 11:10:52"
"0a717244-9b31-4325-9fe0-dcf79aa34de3",0.00,110.00,110.00,0.00,EFECTIVO,"2023-01-18 11:11:51"
"2d7014b1-12f9-44f0-bf2f-9a54eb9a964e",0.00,399.00,399.00,40.00,TARJETA_CREDITO,"2023-01-18 12:46:50"
"020aec7c-9fa0-45bc-8c8a-e8206d051dbb",0.00,190.00,190.00,0.00,EFECTIVO,"2023-01-18 12:48:58"
"198de2ac-ff05-451d-9444-d64bfd1e5254",0.00,100.00,100.00,0.00,EFECTIVO,"2023-01-18 12:50:31"
eb2ca4a5-d8d0-452c-85a3-009a86bddb5c,37.00,333.00,333.00,67.00,EFECTIVO,"2023-01-18 12:52:12"
de6e01ae-7e94-4ec8-80dd-9b465ce5b88b,0.00,799.00,799.00,0.00,TARJETA_DEBITO,"2023-01-18 13:23:17"
"2ff13e26-886e-4d46-ab57-aade2f92b933",29.50,560.50,560.50,100.00,TARJETA_CREDITO,"2023-01-18 13:24:24"
"8b1d5ff0-1aa3-4027-9e46-5c817b631d77",0.00,590.00,590.00,0.00,EFECTIVO,"2023-01-18 15:19:41"
f4ec5b33-1d3e-4ea1-b42b-f1e8c2c1ec34,0.00,399.00,399.00,0.00,EFECTIVO,"2023-01-18 15:21:29"
"29067e35-291d-4e08-853b-4c9725d21c5e",0.00,600.00,600.00,0.00,TARJETA_CREDITO,"2023-01-18 15:22:38"
"0a717244-9b31-4325-9fe0-dcf79aa34de3",28.45,540.55,540.55,40.00,TARJETA_DEBITO,"2023-01-18 17:23:42"
"413febd6-497f-4fed-89f4-436f3629935d",0.00,205.00,205.00,0.00,EFECTIVO,"2023-01-18 17:25:18"
"7651bc47-148b-4457-9e38-e348c97f3739",22.70,431.30,431.30,0.00,TARJETA_CREDITO,"2023-01-18 17:29:46"
"6053d38d-98b9-4e47-bd3a-e88eddaea865",0.00,749.00,749.00,0.00,TARJETA_DEBITO,"2023-01-18 17:30:50"
af8ba15e-e30f-41df-9be7-13e511259a2f,0.00,400.00,400.00,0.00,EFECTIVO,"2023-01-18 17:31:48"
a5b7dd8e-424d-4471-8b3d-0b68594d66df,0.00,550.00,550.00,0.00,EFECTIVO,"2023-01-18 17:34:10"
"0733b458-49bd-4ef8-9298-55f119088c4d",0.00,579.00,579.00,0.00,EFECTIVO,"2023-01-18 17:42:33"
"34ac0556-d717-4ced-9317-c2064ecc8137",0.00,190.00,190.00,50.00,TARJETA_DEBITO,"2023-01-18 17:43:48"
"6442c1d0-6bba-4bf1-a08c-9a729dff7977",42.00,798.00,798.00,120.00,TARJETA_CREDITO,"2023-01-18 17:50:46"
eb59cf4e-be57-414a-bc95-eebb0a728f1c,0.00,749.00,749.00,0.00,TARJETA_CREDITO,"2023-01-18 18:07:56"
b4c732c7-72ed-4e96-bdf4-b096fb4b2f95,0.00,230.00,230.00,0.00,EFECTIVO,"2023-01-18 18:26:28"
cf3095ba-bf48-44a1-a4b2-f3a7f8ec93df,0.00,240.00,240.00,24.00,TARJETA_DEBITO,"2023-01-18 19:03:12"
c4c0fb53-bf6b-4042-9b82-926011d83104,0.00,660.00,660.00,0.00,EFECTIVO,"2023-01-19 12:30:38"
df6f21bc-7c70-4abb-8cd2-d45791c19cfc,0.00,290.00,290.00,0.00,EFECTIVO,"2023-01-19 12:38:31"
"5642f5d9-bb61-4d50-9c60-a7511195ccca",0.00,489.00,489.00,0.00,TARJETA_CREDITO,"2023-01-19 12:39:32"
a3d3b5bb-d1ee-41b3-9d6b-d19bdac88d5f,0.00,399.00,399.00,40.00,TARJETA_DEBITO,"2023-01-19 12:50:49"
f10acb3b-fb05-4856-bda9-1d14ff7d553f,0.00,480.00,480.00,100.00,TRANSFERENCIA,"2023-01-19 13:27:48"
"0cc0eb49-2aba-4e86-bb66-f9c46971ab45",19.95,379.05,379.05,60.00,TARJETA_DEBITO,"2023-01-19 13:29:07"
"5a845d5e-46b5-4fe3-8e8b-a7210a373fda",0.00,370.00,370.00,0.00,EFECTIVO,"2023-01-19 14:06:44"
"3bbcb967-fa27-49d1-8200-fd29909639ef",34.45,654.55,654.55,128.00,TARJETA_CREDITO,"2023-01-19 14:23:07"
"3e3bf0d2-e422-45b6-a1b1-ca72f1bf3f3f",0.00,321.00,321.00,0.00,TARJETA_DEBITO,"2023-01-19 17:04:26"
c36643d7-62c2-403c-bd09-86e1ed251fcc,0.00,299.00,299.00,0.00,TARJETA_CREDITO,"2023-01-19 17:06:02"
f96578ea-e934-4840-a7aa-1f8a2558f3b3,0.00,819.00,819.00,0.00,EFECTIVO,"2023-01-19 17:15:48"
"5b44a260-173b-4536-a5ce-c337e5baa7f3",20.00,380.00,380.00,20.00,TARJETA_DEBITO,"2023-01-19 17:38:26"
"18072eec-18ce-42ce-952e-986db4f424d4",0.00,100.00,100.00,0.00,EFECTIVO,"2023-01-19 18:31:01"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,240.00,240.00,0.00,EFECTIVO,"2023-01-19 18:31:47"
ec411065-aa50-466c-a3a2-d251229b4fb4,0.00,1079.00,1079.00,105.00,TARJETA_CREDITO,"2023-01-19 18:34:55"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,470.00,470.00,20.00,TARJETA_DEBITO,"2023-01-19 18:36:20"
"724b9797-ed78-428d-9e41-7ded19d38f57",0.00,150.00,150.00,0.00,EFECTIVO,"2023-01-19 18:36:49"
"31bf3eb3-ea32-402b-aa49-f9661fe5332f",0.00,299.00,299.00,45.00,TARJETA_CREDITO,"2023-01-19 18:38:05"
ab06519f-cfc6-492a-a38c-ed76ca09f7ed,0.00,110.00,110.00,20.00,TARJETA_DEBITO,"2023-01-19 18:55:48"
"91343bc9-acbe-42d9-aa27-e411171740d2",0.00,770.00,770.00,0.00,EFECTIVO,"2023-01-20 11:10:07"
fff29a6b-b336-4d82-93e3-99cb0b94a8ab,0.00,100.00,100.00,20.00,TARJETA_DEBITO,"2023-01-20 11:21:48"
b3ddadeb-0716-4975-8a94-b12584d1a7ba,0.00,590.00,590.00,60.00,TARJETA_DEBITO,"2023-01-20 12:17:38"
c11bc0b9-db58-4135-91a6-def742831ce8,0.00,290.00,290.00,0.00,EFECTIVO,"2023-01-20 12:18:27"
e98caeb0-2bb2-41eb-8145-7f2486cc5f44,0.00,450.00,450.00,100.00,TARJETA_CREDITO,"2023-01-20 12:20:28"
ea33cff9-bba2-4792-9940-338a72f2233f,29.50,560.50,560.50,0.00,EFECTIVO,"2023-01-20 12:39:59"
aa464873-a604-4789-9a8d-adb607a8856e,0.00,230.00,230.00,0.00,EFECTIVO,"2023-01-20 12:41:09"
c01fd0f3-4834-4e0c-8980-1a0690f7b542,0.00,290.00,290.00,0.00,EFECTIVO,"2023-01-20 12:42:31"
c7f5c67f-e479-4dd2-b2ef-5d8623cbb6ee,0.00,250.00,250.00,0.00,TARJETA_DEBITO,"2023-01-20 13:13:31"
bcff470d-35e4-4e12-bdf6-264080e73517,0.00,390.00,390.00,40.00,TARJETA_CREDITO,"2023-01-20 13:33:20"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,190.00,190.00,0.00,EFECTIVO,"2023-01-20 14:54:02"
"00887a21-fa1d-4540-ad67-f5d7616ae52c",44.45,844.55,844.55,0.00,EFECTIVO,"2023-01-20 15:06:28"
"12f02f3c-963a-444f-a3a3-d32a4aa14d2a",23.95,455.05,455.05,0.00,TARJETA_CREDITO,"2023-01-20 15:33:28"
"65089716-422c-4ad4-8ba0-16510a91f8a2",0.00,630.00,630.00,0.00,EFECTIVO,"2023-01-20 16:29:16"
a3d3b5bb-d1ee-41b3-9d6b-d19bdac88d5f,0.00,175.00,175.00,40.00,TARJETA_DEBITO,"2023-01-20 17:15:22"
"8555ab3d-3365-4c3e-a992-e38cef1ec0b6",0.00,399.00,399.00,0.00,TARJETA_CREDITO,"2023-01-20 17:15:59"
fa287231-d7ca-4e75-92ea-f97d5cde70bf,0.00,230.00,230.00,30.00,TARJETA_DEBITO,"2023-01-20 17:17:49"
d237b877-55b2-4312-b44c-42fb47fd72bc,0.00,429.00,429.00,0.00,TARJETA_CREDITO,"2023-01-20 18:35:29"
ab962723-7607-4f8a-89d6-10db592d190d,19.50,370.50,370.50,40.00,TARJETA_CREDITO,"2023-01-20 18:57:28"
ca3d80cc-b16a-497f-a7b8-e6d4d889a235,9.50,180.50,180.50,18.00,TARJETA_CREDITO,"2023-01-20 18:59:16"
"714e92bf-7a7d-40e5-95ff-1026aaa4fd1a",0.00,590.00,590.00,60.00,TARJETA_DEBITO,"2023-01-20 19:00:57"
"99e24cee-4fc1-4d42-8d8d-f45a1b86ff88",0.00,1587.00,1587.00,0.00,EFECTIVO,"2023-01-21 11:59:03"
f67d3adb-cf51-46c7-a85c-cdb647d03fcd,0.00,880.00,880.00,50.00,TARJETA_DEBITO,"2023-01-21 12:18:05"
d4b12075-7ed9-43a6-a6a4-f4da3b33a6fa,0.00,190.00,190.00,0.00,TARJETA_CREDITO,"2023-01-21 12:18:56"
"7bda9225-947d-4e20-a77d-5780c7aa0022",0.00,440.00,440.00,90.00,TARJETA_DEBITO,"2023-01-21 12:21:30"
"731058f5-60d3-443d-9624-d4dbdd96cc39",0.00,300.00,300.00,50.00,EFECTIVO,"2023-01-21 12:31:32"
"4a05d5e4-eebd-4633-92f1-7a4f2d02f54f",0.00,210.00,210.00,0.00,TARJETA_CREDITO,"2023-01-21 13:40:55"
"86c778e7-2276-462f-b81f-62b8f5d6fc56",0.00,230.00,230.00,46.00,TARJETA_CREDITO,"2023-01-21 13:42:12"
"4a7e1253-63ef-4356-a7e5-a207325fe3fa",0.00,270.00,270.00,30.00,TARJETA_CREDITO,"2023-01-21 13:43:05"
d3e9dce3-c47c-43dd-a790-ffbe12762d92,0.00,959.00,959.00,96.00,TARJETA_CREDITO,"2023-01-21 13:54:24"
"706dc3c9-59ff-4271-9cbd-d9d7c800d8f7",26.95,512.05,512.05,60.00,TARJETA_CREDITO,"2023-01-21 14:23:08"
"4370b95d-d8b6-4048-9bf3-7153fa3e1195",0.00,190.00,190.00,0.00,EFECTIVO,"2023-01-21 14:59:56"
"06567985-4c44-4de0-8a51-9f96610707c8",0.00,230.00,230.00,0.00,TARJETA_DEBITO,"2023-01-21 15:00:28"
"569a401b-fef3-4e40-ba04-28325c06634e",0.00,50.00,50.00,0.00,EFECTIVO,"2023-01-21 15:37:15"
"3e09c13f-bd93-4283-908c-562d53f68aed",0.00,459.00,459.00,0.00,TARJETA_DEBITO,"2023-01-21 16:14:40"
e5ea764c-8090-457d-9931-7522345bb580,18.50,351.50,351.50,18.00,TARJETA_DEBITO,"2023-01-21 16:17:22"
"14843c0e-7da9-43d7-a85f-781cb48832a1",0.00,540.00,540.00,82.00,TARJETA_DEBITO,"2023-01-21 16:19:44"
"16267a18-04d1-4c5e-a099-214a4b53d0d0",0.00,619.00,619.00,74.00,TARJETA_CREDITO,"2023-01-21 17:24:54"
ae887328-e6e3-48e7-99d6-aa6cb069524c,0.00,399.00,399.00,0.00,TARJETA_CREDITO,"2023-01-21 17:26:53"
e0f97e5b-0ef1-4614-b08a-1be170e34dfb,0.00,380.00,380.00,0.00,TARJETA_CREDITO,"2023-01-21 17:31:07"
c93f89c2-8828-4521-b68f-837ed02ec213,0.00,230.00,230.00,0.00,TARJETA_CREDITO,"2023-01-21 18:39:45"
"5b08b9e4-7eaa-44ef-8747-806d8012d363",24.50,465.50,465.50,80.00,TARJETA_CREDITO,"2023-01-21 18:43:30"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,240.00,240.00,24.00,TARJETA_DEBITO,"2023-01-21 18:45:06"
"4e6cb0fb-1d47-44d5-93f7-33791e69824d",0.00,709.00,709.00,106.00,TARJETA_CREDITO,"2023-01-21 18:50:41"
"62ef898c-7a01-48ae-bd7d-3a09f1e5962e",0.00,480.00,480.00,96.00,TARJETA_DEBITO,"2023-01-21 18:54:32"
f5be66cd-f2dd-43b5-b54b-e38f5917fcfb,0.00,719.00,719.00,0.00,EFECTIVO,"2023-01-24 10:47:34"
"882bb598-0077-4b50-b42e-9bdccde14cc2",0.00,549.00,549.00,82.00,TARJETA_CREDITO,"2023-01-24 12:07:30"
"22ad2362-f3b9-4451-9b4d-34002f9b65a2",0.00,429.00,429.00,40.00,TARJETA_DEBITO,"2023-01-24 12:34:07"
"4f0acecb-0a7d-4d6e-9ae1-3b1a305851e1",0.00,190.00,190.00,20.00,TARJETA_DEBITO,"2023-01-24 13:12:33"
"370a106c-1d9f-4a45-8c43-812bc4ce91ed",0.00,590.00,590.00,0.00,TARJETA_CREDITO,"2023-01-24 13:28:22"
e8687acb-db0e-41b4-a859-80e04e95f7db,0.00,807.00,807.00,0.00,EFECTIVO,"2023-01-24 14:21:10"
"22924358-eeca-478a-b66b-55a0de41a024",0.00,190.00,190.00,0.00,EFECTIVO,"2023-01-24 14:22:13"
"8c5328e9-5391-43d0-bf0c-3f8c4f12cdea",0.00,425.00,425.00,64.00,TARJETA_DEBITO,"2023-01-24 15:41:54"
af9627cd-0c7b-4a4d-8ca7-522218e267ee,0.00,230.00,230.00,0.00,EFECTIVO,"2023-01-24 15:46:15"
"05c4a418-9ff6-40e2-beda-e5d41835bff2",0.00,519.00,519.00,0.00,EFECTIVO,"2023-01-24 16:45:44"
cf449d3e-e588-46e3-9bb6-47e8a106e46f,0.00,290.00,290.00,40.00,TARJETA_DEBITO,"2023-01-24 16:49:07"
"1d2f221b-483e-4ce8-aa4a-8c7229939a58",36.45,692.55,692.55,0.00,TARJETA_DEBITO,"2023-01-24 16:55:28"
"3fb09225-33ba-419f-885b-5f38bcb4582f",10.00,190.00,190.00,20.00,TARJETA_CREDITO,"2023-01-24 17:10:09"
aff52199-1f6b-43d7-8630-fae11e2afeff,0.00,649.00,649.00,100.00,TARJETA_CREDITO,"2023-01-24 18:49:00"
b377ba6e-8bde-4002-8ea5-ed8ac4486e8c,21.45,407.55,407.55,0.00,TARJETA_DEBITO,"2023-01-24 18:56:51"
"82778bcb-8bb7-4912-be9e-de476947f06b",0.00,959.00,959.00,0.00,EFECTIVO,"2023-01-25 11:15:25"
f29a8e33-f61e-48c7-9787-730b186a6b8d,0.00,624.00,624.00,125.00,TARJETA_DEBITO,"2023-01-25 13:07:18"
db142bba-ab38-47ec-8290-2a62f2260ee1,0.00,429.00,429.00,31.00,TARJETA_CREDITO,"2023-01-25 13:52:23"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,769.00,769.00,115.00,TARJETA_CREDITO,"2023-01-25 14:41:49"
"05e34982-14ad-449c-a26b-1c51d966ef6a",0.00,899.00,899.00,150.00,EFECTIVO,"2023-01-25 14:44:07"
"5b50bb1b-a59d-41aa-8a8d-da4c5837aae1",0.00,50.00,50.00,0.00,EFECTIVO,"2023-01-25 14:51:01"
aaaaca00-b5e4-470f-8a9e-47fdc1f2c53f,0.00,590.00,590.00,100.00,EFECTIVO,"2023-01-25 14:51:57"
"6b958c90-f6a6-496c-8ae0-a1282dc68aa3",0.00,100.00,100.00,0.00,EFECTIVO,"2023-01-25 14:52:37"
dbced89a-5216-405a-959f-e3c71d8e0ca3,0.00,370.00,370.00,0.00,TARJETA_CREDITO,"2023-01-25 17:04:12"
"14d8324d-e8f8-4fd6-b5ac-071bcb020a75",0.00,150.00,150.00,0.00,EFECTIVO,"2023-01-25 17:05:58"
"1a545394-e4bb-4659-b4c8-8ef669ac4591",0.00,590.00,590.00,59.00,TARJETA_DEBITO,"2023-01-25 17:09:31"
"5f239fa5-4a35-4da1-be31-39a9eee2bd36",0.00,1048.00,1048.00,200.00,TARJETA_DEBITO,"2023-01-25 17:30:50"
"5aaf2997-9c21-495e-be3a-8a466f7372c3",0.00,1008.00,1008.00,0.00,EFECTIVO,"2023-01-25 18:31:30"
"44a3f43b-dfef-41cf-9ffd-6195750ef55e",0.00,550.00,550.00,0.00,EFECTIVO,"2023-01-25 18:42:59"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,190.00,190.00,0.00,TARJETA_DEBITO,"2023-01-25 18:56:40"
"069a4e19-eb83-4056-bf74-0d551297f930",0.00,589.00,589.00,0.00,EFECTIVO,"2023-01-26 12:20:57"
"82a3349d-1a76-478b-a788-e33ee8f53bfc",0.00,190.00,190.00,0.00,EFECTIVO,"2023-01-26 12:21:24"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,150.00,150.00,0.00,EFECTIVO,"2023-01-26 12:23:21"
"0162c3f4-a21c-4fa3-96ce-8e806127ea0e",0.00,399.00,399.00,0.00,EFECTIVO,"2023-01-26 12:24:56"
df7b67e2-75a6-4950-aa1e-78417633ee82,0.00,459.00,459.00,0.00,EFECTIVO,"2023-01-26 15:11:15"
b5117584-1e1d-4045-9066-74933b0555f7,0.00,669.00,669.00,0.00,TARJETA_DEBITO,"2023-01-26 15:12:11"
"244678bc-dd3a-488d-95fe-4f5828a96818",0.00,489.00,489.00,0.00,EFECTIVO,"2023-01-26 15:12:46"
"6b958c90-f6a6-496c-8ae0-a1282dc68aa3",0.00,709.00,709.00,0.00,TARJETA_DEBITO,"2023-01-26 15:14:26"
"483bd752-d4a4-418c-acfc-2c96e5e1bfeb",0.00,399.00,399.00,80.00,TARJETA_DEBITO,"2023-01-26 17:04:08"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-01-26 17:45:00"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,459.00,459.00,0.00,TARJETA_DEBITO,"2023-01-26 17:46:47"
"0a717244-9b31-4325-9fe0-dcf79aa34de3",0.00,369.00,369.00,100.00,TARJETA_CREDITO,"2023-01-26 17:51:00"
"9ac08f8f-1054-496b-8bfb-949f7dbbe38e",0.00,329.00,329.00,0.00,EFECTIVO,"2023-01-26 17:52:49"
cca49bcd-c1e4-4385-bdf2-c9beb36d2a0b,0.00,390.00,390.00,0.00,EFECTIVO,"2023-01-26 17:55:47"
c30c5a78-840c-4eaa-a29e-daf55cf6a730,0.00,889.00,889.00,70.00,TARJETA_DEBITO,"2023-01-26 18:30:41"
"94c5c604-6a5a-4de3-a6cb-0baf92446dc0",0.00,200.00,200.00,0.00,EFECTIVO,"2023-01-26 18:31:18"
f451625d-754e-4fb1-8b28-df4708c660b8,0.00,770.00,770.00,86.00,TARJETA_DEBITO,"2023-01-26 19:04:50"
"8ff41f79-0c17-4f5c-abc6-2fabc19fc4a3",0.00,590.00,590.00,60.00,TARJETA_DEBITO,"2023-01-26 19:05:46"
d9d59a02-b1e6-4a0b-9804-bfcd8a3c97c1,0.00,390.00,390.00,0.00,EFECTIVO,"2023-01-26 19:06:32"
"23842ab4-1524-4d53-b11e-bf7843b999a7",86.72,997.28,997.28,0.00,TARJETA_CREDITO,"2023-01-26 19:13:59"
"591b4c2a-db99-4135-9be8-c1da79a40f35",34.00,646.00,646.00,0.00,TARJETA_DEBITO,"2023-01-27 10:50:46"
"0d3680d8-84c9-4429-9886-aa467a4548f3",0.00,380.00,380.00,0.00,EFECTIVO,"2023-01-27 11:01:15"
"6c0ee90e-d0cb-48f3-a403-043aac0abc11",17.00,323.00,323.00,0.00,TARJETA_DEBITO,"2023-01-27 11:42:27"
"1f966ffd-801e-4275-bac0-4cb612de670c",11.50,218.50,218.50,0.00,TARJETA_DEBITO,"2023-01-27 12:28:34"
"070f9b8e-bf82-48ee-bcbe-72b345f3b856",18.50,351.50,351.50,0.00,TRANSFERENCIA,"2023-01-27 12:33:13"
"189e87f6-7e2c-45a1-81a1-191922f0070d",0.00,190.00,190.00,0.00,EFECTIVO,"2023-01-27 12:35:12"
bd6a1f4c-206e-46ef-87ab-d4748cadd212,0.00,270.00,270.00,0.00,TARJETA_DEBITO,"2023-01-27 13:21:43"
